15/02/2023 10:27:58:418  INFO - Node Entry | session id:sess2942493 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 15:41:59:484  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 15:42:15:013  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 15:42:21:613  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 15:42:22:003  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 15:42:22:064  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 15:42:22:127  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 15:42:22:189  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 15:42:25:944  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 15:42:26:006  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 15:42:54:254  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
15/02/2023 15:42:54:316  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
15/02/2023 15:42:54:929  INFO - Node Entry | session id:sess4170164 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 15:42:54:931  INFO - End | session id:sess4170164 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 15:42:54:931  INFO - Application Exit | session id:sess4170164 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 16:29:09:662  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 16:29:09:875  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 16:29:09:955  INFO - Start | session id:sess9776340 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 16:29:09:955  INFO - In Progress | session id:sess9776340 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 16:29:15:442  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 16:29:19:685  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:29:19:779  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 16:29:25:655  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:29:25:718  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 16:29:25:781  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 16:29:29:574  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 16:29:32:234  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 16:29:32:620  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 16:29:32:681  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 16:29:32:744  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 16:29:32:806  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 16:29:56:636  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:29:56:699  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:30:37:488  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 7^0.949999988079071^0^0 | undefined
15/02/2023 16:30:37:550  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:31:19:768  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu | CategoryMenu___utterance | 9^0.949999988079071^0^0 | undefined
15/02/2023 16:31:58:869  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 7^0.949999988079071^0^0 | undefined
15/02/2023 16:31:58:932  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:32:37:277  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 7^0.949999988079071^0^0 | undefined
15/02/2023 16:32:37:338  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:32:57:294  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:hangupData | Framework | hangupData |  |  | undefined
15/02/2023 16:32:57:355  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:ivrInfoData | Framework | ivrInfoData |  |  | undefined
15/02/2023 16:32:57:942  INFO - Node Entry | session id:sess9776340 | ElibraryFlows:Exit | Framework | Exit |  |  | undefined
15/02/2023 16:32:57:942  INFO - End | session id:sess9776340 | ElibraryFlows:Exit | CallEnd | Call End here |  |  | undefined
15/02/2023 16:32:57:943  INFO - Application Exit | session id:sess9776340 | ElibraryFlows:Exit | Framework | Application Exiting |  |  | undefined
15/02/2023 16:52:42:423  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 16:52:42:635  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 16:52:42:728  INFO - Start | session id:sess9892070 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 16:52:42:728  INFO - In Progress | session id:sess9892070 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 16:52:48:200  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 16:52:53:109  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:52:53:188  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 16:52:58:756  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^1 | undefined
15/02/2023 16:52:58:819  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 16:52:58:881  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 16:53:05:203  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 16:53:10:709  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 16:53:11:085  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 16:53:11:147  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 16:53:11:209  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 16:53:11:270  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 16:53:19:125  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:53:19:185  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-categoryDataCheck | Framework | ExistUser-categoryDataCheck |  |  | undefined
15/02/2023 16:53:19:292  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-categorySwap | Framework | ExistUser-categorySwap |  |  | undefined
15/02/2023 16:53:19:354  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:53:45:469  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 7^0.949999988079071^0^0 | undefined
15/02/2023 16:53:45:532  INFO - Node Entry | session id:sess9892070 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:58:11:858  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 16:58:12:038  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 16:58:12:112  INFO - Start | session id:sess9377051 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 16:58:12:112  INFO - In Progress | session id:sess9377051 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 16:58:17:573  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 16:58:19:281  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:58:19:359  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 16:58:21:462  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:58:21:525  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 16:58:21:587  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 16:58:25:890  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 16:58:28:704  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 16:58:30:291  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 16:58:30:353  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 16:58:30:416  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 16:58:30:477  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 16:58:36:253  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 16:58:36:316  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-categoryDataCheck | Framework | ExistUser-categoryDataCheck |  |  | undefined
15/02/2023 16:58:36:456  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-categorySwap | Framework | ExistUser-categorySwap |  |  | undefined
15/02/2023 16:58:36:518  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:59:02:634  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 7^0.949999988079071^0^0 | undefined
15/02/2023 16:59:02:696  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 16:59:48:507  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 8^0.949999988079071^0^0 | undefined
15/02/2023 16:59:48:569  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:00:02:915  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 3^0.949999988079071^0^1 | undefined
15/02/2023 17:00:02:976  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 17:00:03:038  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 17:00:03:099  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 17:00:03:238  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 17:00:03:300  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-NocartAnnounce | Framework | BookSelectionByCategory-NocartAnnounce |  |  | undefined
15/02/2023 17:00:05:950  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-returnToCategoryMenu | Framework | BookSelectionByCategory-returnToCategoryMenu |  |  | undefined
15/02/2023 17:00:06:013  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:00:08:813  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:00:08:877  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 17:00:08:939  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 17:00:09:001  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 17:00:09:126  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 17:00:09:189  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-NocartAnnounce | Framework | BookSelectionByCategory-NocartAnnounce |  |  | undefined
15/02/2023 17:00:11:786  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-returnToCategoryMenu | Framework | BookSelectionByCategory-returnToCategoryMenu |  |  | undefined
15/02/2023 17:00:11:848  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:00:22:656  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:00:22:718  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 17:00:22:780  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 17:00:22:844  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 17:00:22:982  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 17:00:23:045  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-NocartAnnounce | Framework | BookSelectionByCategory-NocartAnnounce |  |  | undefined
15/02/2023 17:00:25:657  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:BookSelectionByCategory-returnToCategoryMenu | Framework | BookSelectionByCategory-returnToCategoryMenu |  |  | undefined
15/02/2023 17:00:25:718  INFO - Node Entry | session id:sess9377051 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:09:29:374  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:Start | Framework | Start |  |  | 
15/02/2023 17:09:29:598  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:Welcome | Framework | Welcome |  |  | undefined
15/02/2023 17:09:29:669  INFO - Start | session id:sess4863560 | ElibraryFlows:Welcome | wecome start | Welcome Announcement start |  |  | undefined
15/02/2023 17:09:29:670  INFO - In Progress | session id:sess4863560 | ElibraryFlows:Welcome | Welcome | Welcome Announcement Stop |  |  | undefined
15/02/2023 17:09:35:133  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:langMenu | Framework | langMenu |  |  | undefined
15/02/2023 17:09:37:293  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:LanguageAnnounce | Framework | LanguageAnnounce | langMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 17:09:37:370  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:userMenu | Framework | userMenu |  |  | undefined
15/02/2023 17:09:39:045  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:Exist | Framework | Exist | userMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 17:09:39:107  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-Begin | Framework | ExistUser-Begin |  |  | undefined
15/02/2023 17:09:39:169  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-userId | Framework | ExistUser-userId |  |  | undefined
15/02/2023 17:09:43:727  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-password | Framework | ExistUser-password | userId___utterance | 100000^0.949999988079071^0^0 | undefined
15/02/2023 17:09:46:445  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-passwordVerify | Framework | ExistUser-passwordVerify | password___utterance | 1111^0.949999988079071^0^0 | undefined
15/02/2023 17:09:46:847  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-passCheck | Framework | ExistUser-passCheck |  |  | undefined
15/02/2023 17:09:46:909  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 17:09:46:972  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 17:09:47:034  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 17:09:50:765  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 17:09:50:826  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-categoryDataCheck | Framework | ExistUser-categoryDataCheck |  |  | undefined
15/02/2023 17:09:50:950  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-categorySwap | Framework | ExistUser-categorySwap |  |  | undefined
15/02/2023 17:09:51:013  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:10:05:069  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:10:05:132  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 17:10:05:194  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 17:10:05:256  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 17:10:05:379  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 17:10:05:441  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 17:10:25:041  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:10:25:104  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-bookAddData | Framework | ExistUser-bookAddData |  |  | undefined
15/02/2023 17:10:25:535  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-BookAddedAnnouncement | Framework | ExistUser-BookAddedAnnouncement |  |  | undefined
15/02/2023 17:10:25:660  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CartFlow | Framework | ExistUser-CartFlow |  |  | undefined
15/02/2023 17:10:25:723  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:CartMenuFlow-Begin | Framework | CartMenuFlow-Begin |  |  | undefined
15/02/2023 17:10:25:786  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:CartMenuFlow-CartMenu | Framework | CartMenuFlow-CartMenu |  |  | undefined
15/02/2023 17:10:30:498  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:CartMenuFlow-returnToSelection | Framework | CartMenuFlow-returnToSelection | CartMenu___utterance | 2^0.949999988079071^0^0 | undefined
15/02/2023 17:10:30:560  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-categoryDataCheck | Framework | ExistUser-categoryDataCheck |  |  | undefined
15/02/2023 17:10:30:731  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-categorySwap | Framework | ExistUser-categorySwap |  |  | undefined
15/02/2023 17:10:30:793  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:10:51:875  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 7^0.949999988079071^0^0 | undefined
15/02/2023 17:10:51:937  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:11:02:545  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CategoryMenuNext | Framework | ExistUser-CategoryMenuNext | CategoryMenu___utterance | 8^0.949999988079071^0^0 | undefined
15/02/2023 17:11:02:607  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-CategoryMenu | Framework | ExistUser-CategoryMenu |  |  | undefined
15/02/2023 17:11:18:534  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:ExistUser-bookSelectionByCategory | Framework | ExistUser-bookSelectionByCategory | CategoryMenu___utterance | 1^0.949999988079071^0^0 | undefined
15/02/2023 17:11:18:597  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-Begin | Framework | BookSelectionByCategory-Begin |  |  | undefined
15/02/2023 17:11:18:659  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-CategoryBooksCheck | Framework | BookSelectionByCategory-CategoryBooksCheck |  |  | undefined
15/02/2023 17:11:18:721  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-categoryDataCheck | Framework | BookSelectionByCategory-categoryDataCheck |  |  | undefined
15/02/2023 17:11:18:890  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-categorySwap | Framework | BookSelectionByCategory-categorySwap |  |  | undefined
15/02/2023 17:11:18:952  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-BookSelectionMenu | Framework | BookSelectionByCategory-BookSelectionMenu |  |  | undefined
15/02/2023 17:11:35:522  INFO - Node Entry | session id:sess4863560 | ElibraryFlows:BookSelectionByCategory-ReturnTocart | Framework | BookSelectionByCategory-ReturnTocart | BookSelectionMenu___utterance | 2^0.949999988079071^0^0 | undefined
